date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:34:50	38628/38628	---MCZ	200	added ('OK')	text/css	etag:W/%22677f9f84-96e4%22	https://woo.templately.com/wp-content/uploads/elementor/css/post-24819.css?ver=1736417156	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/uploads/elementor/css/post-248197d38.css	(from https://woo.templately.com/elescoop/cart-page/)
10:34:51	146/146	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Jan%202025%2005:04:56%20GMT	https://woo.templately.com/elescoop/cart-page/woocommerce/2022/11/c51c3d0d-elescoop.png	C:/Users/itkah/Desktop/choice%201/woo.templately.com/elescoop/cart-page/woocommerce/2022/11/c51c3d0d-elescoop.png	(from https://woo.templately.com/elescoop/cart-page/)
10:34:51	44856/44856	---MCZ	200	added ('OK')	application/javascript	etag:W/%22677f9f84-af38%22	https://woo.templately.com/wp-content/uploads/essential-addons-elementor/eael-24819.js?ver=1675058293	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/uploads/essential-addons-elementor/eael-248195f05.js	(from https://woo.templately.com/elescoop/cart-page/)
10:34:52	62978/62978	---MCZ	200	added ('OK')	text/css	etag:W/%22677e8540-f602%22	https://woo.templately.com/wp-content/uploads/essential-addons-elementor/eael-24821.css?ver=1675058306	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/uploads/essential-addons-elementor/eael-24821e53c.css	(from https://woo.templately.com/elescoop/checkout/)
10:34:52	32628/32628	---MCZ	200	added ('OK')	text/css	etag:W/%22677e8540-7f74%22	https://woo.templately.com/wp-content/uploads/elementor/css/post-24821.css?ver=1736344896	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/uploads/elementor/css/post-24821dfc4.css	(from https://woo.templately.com/elescoop/checkout/)
10:34:52	146/146	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Jan%202025%2005:04:58%20GMT	https://woo.templately.com/elescoop/checkout/woocommerce/2022/11/c51c3d0d-elescoop.png	C:/Users/itkah/Desktop/choice%201/woo.templately.com/elescoop/checkout/woocommerce/2022/11/c51c3d0d-elescoop.png	(from https://woo.templately.com/elescoop/checkout/)
10:34:57	54781/54781	---MCZ	200	added ('OK')	application/javascript	etag:W/%22677e8540-d5fd%22	https://woo.templately.com/wp-content/uploads/essential-addons-elementor/eael-24821.js?ver=1675058306	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/uploads/essential-addons-elementor/eael-24821e53c.js	(from https://woo.templately.com/elescoop/checkout/)
10:34:58	547/547	---M--	200	added ('OK')	image/png	etag:%22677e6ac0-223%22	https://woo.templately.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	(from https://woo.templately.com/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min.css?ver=9.5.1)
10:34:58	1554/1554	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22677e6ac0-612%22	https://woo.templately.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	(from https://woo.templately.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=9.5.1)
10:34:58	866/866	---M--	200	added ('OK')	image/gif	etag:%22677e6ac0-362%22	https://woo.templately.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	(from https://woo.templately.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=9.5.1)
